date,b_list,c_list,d_list,e_list,g_list,h_list
2021/12/9 15:29,32355,65415744,-16174,97080,-40438,48530
2021/12/9 15:29,32359,65431921,-16176,97092,-40443,48536
2021/12/9 15:29,32363,65448100,-16178,97104,-40448,48542
2021/12/9 15:29,32367,65464281,-16180,97116,-40453,48548
2021/12/9 15:29,32371,65480464,-16182,97128,-40458,48554
2021/12/9 15:29,32375,65496649,-16184,97140,-40463,48560
2021/12/9 15:29,32379,65512836,-16186,97152,-40468,48566
2021/12/9 15:29,32383,65529025,-16188,97164,-40473,48572
2021/12/9 15:29,32387,65545216,-16190,97176,-40478,48578
2021/12/9 15:29,32391,65561409,-16192,97188,-40483,48584
2021/12/9 15:29,32395,65577604,-16194,97200,-40488,48590
2021/12/9 15:29,32399,65593801,-16196,97212,-40493,48596
2021/12/9 15:29,32403,65610000,-16198,97224,-40498,48602
2021/12/9 15:29,32407,65626201,-16200,97236,-40503,48608
2021/12/9 15:29,32411,65642404,-16202,97248,-40508,48614
2021/12/9 15:29,32415,65658609,-16204,97260,-40513,48620
2021/12/9 15:29,32419,65674816,-16206,97272,-40518,48626
2021/12/9 15:29,32423,65691025,-16208,97284,-40523,48632
2021/12/9 15:29,32427,65707236,-16210,97296,-40528,48638
2021/12/9 15:29,32431,65723449,-16212,97308,-40533,48644
2021/12/9 15:29,32435,65739664,-16214,97320,-40538,48650
2021/12/9 15:29,32439,65755881,-16216,97332,-40543,48656
2021/12/9 15:29,32443,65772100,-16218,97344,-40548,48662
2021/12/9 15:29,32447,65788321,-16220,97356,-40553,48668
2021/12/9 15:29,32451,65804544,-16222,97368,-40558,48674
2021/12/9 15:29,32455,65820769,-16224,97380,-40563,48680
2021/12/9 15:29,32459,65836996,-16226,97392,-40568,48686
2021/12/9 15:29,32463,65853225,-16228,97404,-40573,48692
2021/12/9 15:29,32467,65869456,-16230,97416,-40578,48698
2021/12/9 15:29,32471,65885689,-16232,97428,-40583,48704
2021/12/9 15:29,32475,65901924,-16234,97440,-40588,48710
2021/12/9 15:29,32479,65918161,-16236,97452,-40593,48716
2021/12/9 15:29,32483,65934400,-16238,97464,-40598,48722
2021/12/9 15:29,32487,65950641,-16240,97476,-40603,48728
2021/12/9 15:29,32491,65966884,-16242,97488,-40608,48734
2021/12/9 15:29,32495,65983129,-16244,97500,-40613,48740
2021/12/9 15:29,32499,65999376,-16246,97512,-40618,48746
2021/12/9 15:29,32503,66015625,-16248,97524,-40623,48752
2021/12/9 15:29,32507,66031876,-16250,97536,-40628,48758
2021/12/9 15:29,32511,66048129,-16252,97548,-40633,48764
2021/12/9 15:29,32515,66064384,-16254,97560,-40638,48770
2021/12/9 15:29,32519,66080641,-16256,97572,-40643,48776
2021/12/9 15:29,32523,66096900,-16258,97584,-40648,48782
2021/12/9 15:29,32527,66113161,-16260,97596,-40653,48788
2021/12/9 15:29,32531,66129424,-16262,97608,-40658,48794
2021/12/9 15:29,32535,66145689,-16264,97620,-40663,48800
2021/12/9 15:29,32539,66161956,-16266,97632,-40668,48806
2021/12/9 15:29,32543,66178225,-16268,97644,-40673,48812
2021/12/9 15:29,32547,66194496,-16270,97656,-40678,48818
2021/12/9 15:29,32551,66210769,-16272,97668,-40683,48824
2021/12/9 15:29,32555,66227044,-16274,97680,-40688,48830
2021/12/9 15:29,32559,66243321,-16276,97692,-40693,48836
2021/12/9 15:29,32563,66259600,-16278,97704,-40698,48842
2021/12/9 15:29,32567,66275881,-16280,97716,-40703,48848
2021/12/9 15:29,32571,66292164,-16282,97728,-40708,48854
2021/12/9 15:29,32575,66308449,-16284,97740,-40713,48860
2021/12/9 15:29,32579,66324736,-16286,97752,-40718,48866
2021/12/9 15:29,32583,66341025,-16288,97764,-40723,48872
2021/12/9 15:29,32587,66357316,-16290,97776,-40728,48878
2021/12/9 15:29,32591,66373609,-16292,97788,-40733,48884
2021/12/9 15:29,32595,66389904,-16294,97800,-40738,48890
2021/12/9 15:29,32599,66406201,-16296,97812,-40743,48896
2021/12/9 15:29,32603,66422500,-16298,97824,-40748,48902
2021/12/9 15:29,32607,66438801,-16300,97836,-40753,48908
2021/12/9 15:29,32611,66455104,-16302,97848,-40758,48914
2021/12/9 15:29,32615,66471409,-16304,97860,-40763,48920
2021/12/9 15:29,32619,66487716,-16306,97872,-40768,48926
2021/12/9 15:29,32623,66504025,-16308,97884,-40773,48932
2021/12/9 15:29,32627,66520336,-16310,97896,-40778,48938
2021/12/9 15:29,32631,66536649,-16312,97908,-40783,48944
2021/12/9 15:29,32635,66552964,-16314,97920,-40788,48950
2021/12/9 15:29,32639,66569281,-16316,97932,-40793,48956
2021/12/9 15:29,32643,66585600,-16318,97944,-40798,48962
2021/12/9 15:29,32647,66601921,-16320,97956,-40803,48968
2021/12/9 15:29,32651,66618244,-16322,97968,-40808,48974
2021/12/9 15:29,32655,66634569,-16324,97980,-40813,48980
2021/12/9 15:29,32659,66650896,-16326,97992,-40818,48986
2021/12/9 15:29,32663,66667225,-16328,98004,-40823,48992
2021/12/9 15:29,32667,66683556,-16330,98016,-40828,48998
2021/12/9 15:29,32671,66699889,-16332,98028,-40833,49004
2021/12/9 15:29,32675,66716224,-16334,98040,-40838,49010
2021/12/9 15:29,32679,66732561,-16336,98052,-40843,49016
2021/12/9 15:29,32683,66748900,-16338,98064,-40848,49022
2021/12/9 15:29,32687,66765241,-16340,98076,-40853,49028
2021/12/9 15:29,32691,66781584,-16342,98088,-40858,49034
2021/12/9 15:29,32695,66797929,-16344,98100,-40863,49040
2021/12/9 15:29,32699,66814276,-16346,98112,-40868,49046
2021/12/9 15:29,32703,66830625,-16348,98124,-40873,49052
2021/12/9 15:29,32707,66846976,-16350,98136,-40878,49058
2021/12/9 15:29,32711,66863329,-16352,98148,-40883,49064
2021/12/9 15:29,32715,66879684,-16354,98160,-40888,49070
2021/12/9 15:29,32719,66896041,-16356,98172,-40893,49076
2021/12/9 15:29,32723,66912400,-16358,98184,-40898,49082
2021/12/9 15:29,32727,66928761,-16360,98196,-40903,49088
2021/12/9 15:29,32731,66945124,-16362,98208,-40908,49094
2021/12/9 15:29,32735,66961489,-16364,98220,-40913,49100
2021/12/9 15:29,32739,66977856,-16366,98232,-40918,49106
2021/12/9 15:29,32743,66994225,-16368,98244,-40923,49112
2021/12/9 15:29,32747,67010596,-16370,98256,-40928,49118
2021/12/9 15:29,32751,67026969,-16372,98268,-40933,49124
2021/12/9 15:29,32755,67043344,-16374,98280,-40938,49130
2021/12/9 15:29,32759,67059721,-16376,98292,-40943,49136
2021/12/9 15:29,32763,67076100,-16378,98304,-40948,49142
2021/12/9 15:29,32767,67092481,-16380,98316,-40953,49148
2021/12/9 15:29,32771,67108864,-16382,98328,-40958,49154
2021/12/9 15:29,32775,67125249,-16384,98340,-40963,49160
2021/12/9 15:29,32779,67141636,-16386,98352,-40968,49166
2021/12/9 15:29,32783,67158025,-16388,98364,-40973,49172
2021/12/9 15:29,32787,67174416,-16390,98376,-40978,49178
2021/12/9 15:29,32791,67190809,-16392,98388,-40983,49184
2021/12/9 15:29,32795,67207204,-16394,98400,-40988,49190
2021/12/9 15:29,32799,67223601,-16396,98412,-40993,49196
2021/12/9 15:29,32803,67240000,-16398,98424,-40998,49202
2021/12/9 15:29,32807,67256401,-16400,98436,-41003,49208
2021/12/9 15:29,32811,67272804,-16402,98448,-41008,49214
2021/12/9 15:29,32815,67289209,-16404,98460,-41013,49220
2021/12/9 15:29,32819,67305616,-16406,98472,-41018,49226
2021/12/9 15:29,32823,67322025,-16408,98484,-41023,49232
2021/12/9 15:29,32827,67338436,-16410,98496,-41028,49238
2021/12/9 15:29,32831,67354849,-16412,98508,-41033,49244
2021/12/9 15:29,32835,67371264,-16414,98520,-41038,49250
2021/12/9 15:29,32839,67387681,-16416,98532,-41043,49256
2021/12/9 15:29,32843,67404100,-16418,98544,-41048,49262
2021/12/9 15:29,32847,67420521,-16420,98556,-41053,49268
2021/12/9 15:29,32851,67436944,-16422,98568,-41058,49274
2021/12/9 15:29,32855,67453369,-16424,98580,-41063,49280
2021/12/9 15:29,32859,67469796,-16426,98592,-41068,49286
2021/12/9 15:29,32863,67486225,-16428,98604,-41073,49292
2021/12/9 15:29,32867,67502656,-16430,98616,-41078,49298
2021/12/9 15:29,32871,67519089,-16432,98628,-41083,49304
2021/12/9 15:29,32875,67535524,-16434,98640,-41088,49310
2021/12/9 15:29,32879,67551961,-16436,98652,-41093,49316
2021/12/9 15:29,32883,67568400,-16438,98664,-41098,49322
2021/12/9 15:29,32887,67584841,-16440,98676,-41103,49328
2021/12/9 15:29,32891,67601284,-16442,98688,-41108,49334
2021/12/9 15:29,32895,67617729,-16444,98700,-41113,49340
2021/12/9 15:29,32899,67634176,-16446,98712,-41118,49346
2021/12/9 15:29,32903,67650625,-16448,98724,-41123,49352
2021/12/9 15:29,32907,67667076,-16450,98736,-41128,49358
2021/12/9 15:29,32911,67683529,-16452,98748,-41133,49364
2021/12/9 15:29,32915,67699984,-16454,98760,-41138,49370
2021/12/9 15:29,32919,67716441,-16456,98772,-41143,49376
2021/12/9 15:29,32923,67732900,-16458,98784,-41148,49382
2021/12/9 15:29,32927,67749361,-16460,98796,-41153,49388
2021/12/9 15:29,32931,67765824,-16462,98808,-41158,49394
2021/12/9 15:29,32935,67782289,-16464,98820,-41163,49400
2021/12/9 15:29,32939,67798756,-16466,98832,-41168,49406
2021/12/9 15:29,32943,67815225,-16468,98844,-41173,49412
2021/12/9 15:29,32947,67831696,-16470,98856,-41178,49418
2021/12/9 15:29,32951,67848169,-16472,98868,-41183,49424
2021/12/9 15:29,32955,67864644,-16474,98880,-41188,49430
2021/12/9 15:29,32959,67881121,-16476,98892,-41193,49436
2021/12/9 15:29,32963,67897600,-16478,98904,-41198,49442
2021/12/9 15:29,32967,67914081,-16480,98916,-41203,49448
2021/12/9 15:29,32971,67930564,-16482,98928,-41208,49454
2021/12/9 15:29,32975,67947049,-16484,98940,-41213,49460
2021/12/9 15:29,32979,67963536,-16486,98952,-41218,49466
2021/12/9 15:29,32983,67980025,-16488,98964,-41223,49472
2021/12/9 15:29,32987,67996516,-16490,98976,-41228,49478
2021/12/9 15:29,32991,68013009,-16492,98988,-41233,49484
2021/12/9 15:29,32995,68029504,-16494,99000,-41238,49490
2021/12/9 15:29,32999,68046001,-16496,99012,-41243,49496
2021/12/9 15:29,33003,68062500,-16498,99024,-41248,49502
2021/12/9 15:29,33007,68079001,-16500,99036,-41253,49508
2021/12/9 15:29,33011,68095504,-16502,99048,-41258,49514
2021/12/9 15:29,33015,68112009,-16504,99060,-41263,49520
2021/12/9 15:29,33019,68128516,-16506,99072,-41268,49526
2021/12/9 15:29,33023,68145025,-16508,99084,-41273,49532
2021/12/9 15:29,33027,68161536,-16510,99096,-41278,49538
2021/12/9 15:29,33031,68178049,-16512,99108,-41283,49544
2021/12/9 15:29,33035,68194564,-16514,99120,-41288,49550
2021/12/9 15:29,33039,68211081,-16516,99132,-41293,49556
2021/12/9 15:29,33043,68227600,-16518,99144,-41298,49562
2021/12/9 15:29,33047,68244121,-16520,99156,-41303,49568
2021/12/9 15:29,33051,68260644,-16522,99168,-41308,49574
2021/12/9 15:29,33055,68277169,-16524,99180,-41313,49580
2021/12/9 15:29,33059,68293696,-16526,99192,-41318,49586
2021/12/9 15:29,33063,68310225,-16528,99204,-41323,49592
2021/12/9 15:29,33067,68326756,-16530,99216,-41328,49598
2021/12/9 15:29,33071,68343289,-16532,99228,-41333,49604
2021/12/9 15:29,33075,68359824,-16534,99240,-41338,49610
2021/12/9 15:29,33079,68376361,-16536,99252,-41343,49616
2021/12/9 15:29,33083,68392900,-16538,99264,-41348,49622
2021/12/9 15:29,33087,68409441,-16540,99276,-41353,49628
2021/12/9 15:29,33091,68425984,-16542,99288,-41358,49634
2021/12/9 15:29,33095,68442529,-16544,99300,-41363,49640
2021/12/9 15:29,33099,68459076,-16546,99312,-41368,49646
2021/12/9 15:29,33103,68475625,-16548,99324,-41373,49652
2021/12/9 15:29,33107,68492176,-16550,99336,-41378,49658
2021/12/9 15:29,33111,68508729,-16552,99348,-41383,49664
2021/12/9 15:29,33115,68525284,-16554,99360,-41388,49670
2021/12/9 15:29,33119,68541841,-16556,99372,-41393,49676
2021/12/9 15:29,33123,68558400,-16558,99384,-41398,49682
2021/12/9 15:29,33127,68574961,-16560,99396,-41403,49688
2021/12/9 15:29,33131,68591524,-16562,99408,-41408,49694
2021/12/9 15:29,33135,68608089,-16564,99420,-41413,49700
2021/12/9 15:29,33139,68624656,-16566,99432,-41418,49706
2021/12/9 15:29,33143,68641225,-16568,99444,-41423,49712
2021/12/9 15:29,33147,68657796,-16570,99456,-41428,49718
2021/12/9 15:29,33151,68674369,-16572,99468,-41433,49724
2021/12/9 15:29,33155,68690944,-16574,99480,-41438,49730
2021/12/9 15:29,33159,68707521,-16576,99492,-41443,49736
2021/12/9 15:29,33163,68724100,-16578,99504,-41448,49742
2021/12/9 15:29,33167,68740681,-16580,99516,-41453,49748
2021/12/9 15:29,33171,68757264,-16582,99528,-41458,49754
2021/12/9 15:29,33175,68773849,-16584,99540,-41463,49760
2021/12/9 15:29,33179,68790436,-16586,99552,-41468,49766
2021/12/9 15:29,33183,68807025,-16588,99564,-41473,49772
2021/12/9 15:29,33187,68823616,-16590,99576,-41478,49778
2021/12/9 15:29,33191,68840209,-16592,99588,-41483,49784
2021/12/9 15:29,33195,68856804,-16594,99600,-41488,49790
2021/12/9 15:29,33199,68873401,-16596,99612,-41493,49796
2021/12/9 15:29,33203,68890000,-16598,99624,-41498,49802
2021/12/9 15:29,33207,68906601,-16600,99636,-41503,49808
2021/12/9 15:29,33211,68923204,-16602,99648,-41508,49814
2021/12/9 15:29,33215,68939809,-16604,99660,-41513,49820
2021/12/9 15:29,33219,68956416,-16606,99672,-41518,49826
2021/12/9 15:29,33223,68973025,-16608,99684,-41523,49832
2021/12/9 15:29,33227,68989636,-16610,99696,-41528,49838
2021/12/9 15:29,33231,69006249,-16612,99708,-41533,49844
2021/12/9 15:29,33235,69022864,-16614,99720,-41538,49850
2021/12/9 15:29,33239,69039481,-16616,99732,-41543,49856
2021/12/9 15:29,33243,69056100,-16618,99744,-41548,49862
2021/12/9 15:29,33247,69072721,-16620,99756,-41553,49868
2021/12/9 15:29,33251,69089344,-16622,99768,-41558,49874
2021/12/9 15:29,33255,69105969,-16624,99780,-41563,49880
2021/12/9 15:29,33259,69122596,-16626,99792,-41568,49886
2021/12/9 15:29,33263,69139225,-16628,99804,-41573,49892
2021/12/9 15:29,33267,69155856,-16630,99816,-41578,49898
2021/12/9 15:29,33271,69172489,-16632,99828,-41583,49904
2021/12/9 15:29,33275,69189124,-16634,99840,-41588,49910
2021/12/9 15:29,33279,69205761,-16636,99852,-41593,49916
2021/12/9 15:29,33283,69222400,-16638,99864,-41598,49922
2021/12/9 15:29,33287,69239041,-16640,99876,-41603,49928
2021/12/9 15:29,33291,69255684,-16642,99888,-41608,49934
2021/12/9 15:29,33295,69272329,-16644,99900,-41613,49940
2021/12/9 15:29,33299,69288976,-16646,99912,-41618,49946
2021/12/9 15:29,33303,69305625,-16648,99924,-41623,49952
2021/12/9 15:29,33307,69322276,-16650,99936,-41628,49958
2021/12/9 15:29,33311,69338929,-16652,99948,-41633,49964
2021/12/9 15:29,33315,69355584,-16654,99960,-41638,49970
2021/12/9 15:29,33319,69372241,-16656,99972,-41643,49976
2021/12/9 15:29,33323,69388900,-16658,99984,-41648,49982
2021/12/9 15:29,33327,69405561,-16660,99996,-41653,49988
2021/12/9 15:29,33331,69422224,-16662,100008,-41658,49994
2021/12/9 15:29,33335,69438889,-16664,100020,-41663,50000
2021/12/9 15:29,33339,69455556,-16666,100032,-41668,50006
2021/12/9 15:29,33343,69472225,-16668,100044,-41673,50012
2021/12/9 15:29,33347,69488896,-16670,100056,-41678,50018
2021/12/9 15:29,33351,69505569,-16672,100068,-41683,50024
2021/12/9 15:29,33355,69522244,-16674,100080,-41688,50030
2021/12/9 15:29,33359,69538921,-16676,100092,-41693,50036
2021/12/9 15:29,33363,69555600,-16678,100104,-41698,50042
2021/12/9 15:29,33367,69572281,-16680,100116,-41703,50048
2021/12/9 15:29,33371,69588964,-16682,100128,-41708,50054
2021/12/9 15:29,33375,69605649,-16684,100140,-41713,50060
2021/12/9 15:29,33379,69622336,-16686,100152,-41718,50066
2021/12/9 15:29,33383,69639025,-16688,100164,-41723,50072
2021/12/9 15:29,33387,69655716,-16690,100176,-41728,50078
2021/12/9 15:29,33391,69672409,-16692,100188,-41733,50084
2021/12/9 15:29,33395,69689104,-16694,100200,-41738,50090
2021/12/9 15:29,33399,69705801,-16696,100212,-41743,50096
2021/12/9 15:29,33403,69722500,-16698,100224,-41748,50102
2021/12/9 15:29,33407,69739201,-16700,100236,-41753,50108
2021/12/9 15:29,33411,69755904,-16702,100248,-41758,50114
2021/12/9 15:29,33415,69772609,-16704,100260,-41763,50120
2021/12/9 15:29,33419,69789316,-16706,100272,-41768,50126
2021/12/9 15:29,33423,69806025,-16708,100284,-41773,50132
2021/12/9 15:29,33427,69822736,-16710,100296,-41778,50138
2021/12/9 15:29,33431,69839449,-16712,100308,-41783,50144
2021/12/9 15:29,33435,69856164,-16714,100320,-41788,50150
2021/12/9 15:29,33439,69872881,-16716,100332,-41793,50156
2021/12/9 15:29,33443,69889600,-16718,100344,-41798,50162
2021/12/9 15:29,33447,69906321,-16720,100356,-41803,50168
2021/12/9 15:29,33451,69923044,-16722,100368,-41808,50174
2021/12/9 15:29,33455,69939769,-16724,100380,-41813,50180
2021/12/9 15:29,33459,69956496,-16726,100392,-41818,50186
2021/12/9 15:29,33463,69973225,-16728,100404,-41823,50192
2021/12/9 15:29,33467,69989956,-16730,100416,-41828,50198
2021/12/9 15:29,33471,70006689,-16732,100428,-41833,50204
2021/12/9 15:29,33475,70023424,-16734,100440,-41838,50210
2021/12/9 15:29,33479,70040161,-16736,100452,-41843,50216
2021/12/9 15:29,33483,70056900,-16738,100464,-41848,50222
2021/12/9 15:29,33487,70073641,-16740,100476,-41853,50228
2021/12/9 15:29,33491,70090384,-16742,100488,-41858,50234
2021/12/9 15:29,33495,70107129,-16744,100500,-41863,50240
2021/12/9 15:29,33499,70123876,-16746,100512,-41868,50246
2021/12/9 15:29,33503,70140625,-16748,100524,-41873,50252
2021/12/9 15:29,33507,70157376,-16750,100536,-41878,50258
2021/12/9 15:29,33511,70174129,-16752,100548,-41883,50264
2021/12/9 15:29,33515,70190884,-16754,100560,-41888,50270
2021/12/9 15:29,33519,70207641,-16756,100572,-41893,50276
2021/12/9 15:29,33523,70224400,-16758,100584,-41898,50282
2021/12/9 15:29,33527,70241161,-16760,100596,-41903,50288
2021/12/9 15:29,33531,70257924,-16762,100608,-41908,50294
2021/12/9 15:29,33535,70274689,-16764,100620,-41913,50300
2021/12/9 15:29,33539,70291456,-16766,100632,-41918,50306
2021/12/9 15:29,33543,70308225,-16768,100644,-41923,50312
2021/12/9 15:29,33547,70324996,-16770,100656,-41928,50318
2021/12/9 15:29,33551,70341769,-16772,100668,-41933,50324
2021/12/9 15:29,33555,70358544,-16774,100680,-41938,50330
2021/12/9 15:29,33559,70375321,-16776,100692,-41943,50336
2021/12/9 15:29,33563,70392100,-16778,100704,-41948,50342
2021/12/9 15:29,33567,70408881,-16780,100716,-41953,50348
2021/12/9 15:29,33571,70425664,-16782,100728,-41958,50354
2021/12/9 15:29,33575,70442449,-16784,100740,-41963,50360
2021/12/9 15:29,33579,70459236,-16786,100752,-41968,50366
2021/12/9 15:29,33583,70476025,-16788,100764,-41973,50372
2021/12/9 15:29,33587,70492816,-16790,100776,-41978,50378
2021/12/9 15:29,33591,70509609,-16792,100788,-41983,50384
2021/12/9 15:29,33595,70526404,-16794,100800,-41988,50390
2021/12/9 15:29,33599,70543201,-16796,100812,-41993,50396
2021/12/9 15:29,33603,70560000,-16798,100824,-41998,50402
2021/12/9 15:29,33607,70576801,-16800,100836,-42003,50408
2021/12/9 15:29,33611,70593604,-16802,100848,-42008,50414
2021/12/9 15:29,33615,70610409,-16804,100860,-42013,50420
2021/12/9 15:29,33619,70627216,-16806,100872,-42018,50426
2021/12/9 15:29,33623,70644025,-16808,100884,-42023,50432
2021/12/9 15:29,33627,70660836,-16810,100896,-42028,50438
2021/12/9 15:29,33631,70677649,-16812,100908,-42033,50444
2021/12/9 15:29,33635,70694464,-16814,100920,-42038,50450
2021/12/9 15:29,33639,70711281,-16816,100932,-42043,50456
2021/12/9 15:29,33643,70728100,-16818,100944,-42048,50462
2021/12/9 15:29,33647,70744921,-16820,100956,-42053,50468
2021/12/9 15:29,33651,70761744,-16822,100968,-42058,50474
2021/12/9 15:29,33655,70778569,-16824,100980,-42063,50480
2021/12/9 15:29,33659,70795396,-16826,100992,-42068,50486
2021/12/9 15:29,33663,70812225,-16828,101004,-42073,50492
2021/12/9 15:29,33667,70829056,-16830,101016,-42078,50498
2021/12/9 15:29,33671,70845889,-16832,101028,-42083,50504
2021/12/9 15:29,33675,70862724,-16834,101040,-42088,50510
2021/12/9 15:29,33679,70879561,-16836,101052,-42093,50516
2021/12/9 15:29,33683,70896400,-16838,101064,-42098,50522
2021/12/9 15:29,33687,70913241,-16840,101076,-42103,50528
2021/12/9 15:29,33691,70930084,-16842,101088,-42108,50534
2021/12/9 15:29,33695,70946929,-16844,101100,-42113,50540
2021/12/9 15:29,33699,70963776,-16846,101112,-42118,50546
2021/12/9 15:29,33703,70980625,-16848,101124,-42123,50552
2021/12/9 15:29,33707,70997476,-16850,101136,-42128,50558
2021/12/9 15:29,33711,71014329,-16852,101148,-42133,50564
2021/12/9 15:29,33715,71031184,-16854,101160,-42138,50570
2021/12/9 15:29,33719,71048041,-16856,101172,-42143,50576
2021/12/9 15:29,33723,71064900,-16858,101184,-42148,50582
2021/12/9 15:29,33727,71081761,-16860,101196,-42153,50588
2021/12/9 15:29,33731,71098624,-16862,101208,-42158,50594
2021/12/9 15:29,33735,71115489,-16864,101220,-42163,50600
2021/12/9 15:29,33739,71132356,-16866,101232,-42168,50606
2021/12/9 15:29,33743,71149225,-16868,101244,-42173,50612
2021/12/9 15:29,33747,71166096,-16870,101256,-42178,50618
2021/12/9 15:29,33751,71182969,-16872,101268,-42183,50624
2021/12/9 15:29,33755,71199844,-16874,101280,-42188,50630
2021/12/9 15:29,33759,71216721,-16876,101292,-42193,50636
2021/12/9 15:29,33763,71233600,-16878,101304,-42198,50642
2021/12/9 15:29,33767,71250481,-16880,101316,-42203,50648
2021/12/9 15:29,33771,71267364,-16882,101328,-42208,50654
2021/12/9 15:29,33775,71284249,-16884,101340,-42213,50660
2021/12/9 15:29,33779,71301136,-16886,101352,-42218,50666
2021/12/9 15:29,33783,71318025,-16888,101364,-42223,50672
2021/12/9 15:29,33787,71334916,-16890,101376,-42228,50678
2021/12/9 15:29,33791,71351809,-16892,101388,-42233,50684
2021/12/9 15:29,33795,71368704,-16894,101400,-42238,50690
2021/12/9 15:29,33799,71385601,-16896,101412,-42243,50696
2021/12/9 15:29,33803,71402500,-16898,101424,-42248,50702
2021/12/9 15:29,33807,71419401,-16900,101436,-42253,50708
2021/12/9 15:29,33811,71436304,-16902,101448,-42258,50714
2021/12/9 15:29,33815,71453209,-16904,101460,-42263,50720
2021/12/9 15:29,33819,71470116,-16906,101472,-42268,50726
2021/12/9 15:29,33823,71487025,-16908,101484,-42273,50732
2021/12/9 15:29,33827,71503936,-16910,101496,-42278,50738
2021/12/9 15:29,33831,71520849,-16912,101508,-42283,50744
2021/12/9 15:29,33835,71537764,-16914,101520,-42288,50750
2021/12/9 15:29,33839,71554681,-16916,101532,-42293,50756
2021/12/9 15:29,33843,71571600,-16918,101544,-42298,50762
2021/12/9 15:29,33847,71588521,-16920,101556,-42303,50768
2021/12/9 15:29,33851,71605444,-16922,101568,-42308,50774
2021/12/9 15:29,33855,71622369,-16924,101580,-42313,50780
2021/12/9 15:29,33859,71639296,-16926,101592,-42318,50786
2021/12/9 15:29,33863,71656225,-16928,101604,-42323,50792
2021/12/9 15:29,33867,71673156,-16930,101616,-42328,50798
2021/12/9 15:29,33871,71690089,-16932,101628,-42333,50804
2021/12/9 15:29,33875,71707024,-16934,101640,-42338,50810
2021/12/9 15:29,33879,71723961,-16936,101652,-42343,50816
2021/12/9 15:29,33883,71740900,-16938,101664,-42348,50822
2021/12/9 15:29,33887,71757841,-16940,101676,-42353,50828
2021/12/9 15:29,33891,71774784,-16942,101688,-42358,50834
2021/12/9 15:29,33895,71791729,-16944,101700,-42363,50840
2021/12/9 15:29,33899,71808676,-16946,101712,-42368,50846
2021/12/9 15:29,33903,71825625,-16948,101724,-42373,50852
2021/12/9 15:29,33907,71842576,-16950,101736,-42378,50858
2021/12/9 15:29,33911,71859529,-16952,101748,-42383,50864
2021/12/9 15:29,33915,71876484,-16954,101760,-42388,50870
2021/12/9 15:29,33919,71893441,-16956,101772,-42393,50876
2021/12/9 15:29,33923,71910400,-16958,101784,-42398,50882
2021/12/9 15:29,33927,71927361,-16960,101796,-42403,50888
2021/12/9 15:29,33931,71944324,-16962,101808,-42408,50894
2021/12/9 15:29,33935,71961289,-16964,101820,-42413,50900
2021/12/9 15:29,33939,71978256,-16966,101832,-42418,50906
2021/12/9 15:29,33943,71995225,-16968,101844,-42423,50912
2021/12/9 15:29,33947,72012196,-16970,101856,-42428,50918
2021/12/9 15:29,33951,72029169,-16972,101868,-42433,50924
2021/12/9 15:29,33955,72046144,-16974,101880,-42438,50930
2021/12/9 15:29,33959,72063121,-16976,101892,-42443,50936
2021/12/9 15:29,33963,72080100,-16978,101904,-42448,50942
2021/12/9 15:29,33967,72097081,-16980,101916,-42453,50948
2021/12/9 15:29,33971,72114064,-16982,101928,-42458,50954
2021/12/9 15:29,33975,72131049,-16984,101940,-42463,50960
2021/12/9 15:29,33979,72148036,-16986,101952,-42468,50966
2021/12/9 15:29,33983,72165025,-16988,101964,-42473,50972
2021/12/9 15:29,33987,72182016,-16990,101976,-42478,50978
2021/12/9 15:29,33991,72199009,-16992,101988,-42483,50984
2021/12/9 15:29,33995,72216004,-16994,102000,-42488,50990
2021/12/9 15:29,33999,72233001,-16996,102012,-42493,50996
2021/12/9 15:29,34003,72250000,-16998,102024,-42498,51002
2021/12/9 15:29,34007,72267001,-17000,102036,-42503,51008
2021/12/9 15:29,34011,72284004,-17002,102048,-42508,51014
2021/12/9 15:29,34015,72301009,-17004,102060,-42513,51020
2021/12/9 15:29,34019,72318016,-17006,102072,-42518,51026
2021/12/9 15:29,34023,72335025,-17008,102084,-42523,51032
2021/12/9 15:29,34027,72352036,-17010,102096,-42528,51038
2021/12/9 15:29,34031,72369049,-17012,102108,-42533,51044
2021/12/9 15:29,34035,72386064,-17014,102120,-42538,51050
2021/12/9 15:29,34039,72403081,-17016,102132,-42543,51056
2021/12/9 15:29,34043,72420100,-17018,102144,-42548,51062
2021/12/9 15:29,34047,72437121,-17020,102156,-42553,51068
2021/12/9 15:29,34051,72454144,-17022,102168,-42558,51074
2021/12/9 15:29,34055,72471169,-17024,102180,-42563,51080
2021/12/9 15:29,34059,72488196,-17026,102192,-42568,51086
2021/12/9 15:29,34063,72505225,-17028,102204,-42573,51092
2021/12/9 15:29,34067,72522256,-17030,102216,-42578,51098
2021/12/9 15:29,34071,72539289,-17032,102228,-42583,51104
2021/12/9 15:29,34075,72556324,-17034,102240,-42588,51110
2021/12/9 15:29,34079,72573361,-17036,102252,-42593,51116
2021/12/9 15:29,34083,72590400,-17038,102264,-42598,51122
2021/12/9 15:29,34087,72607441,-17040,102276,-42603,51128
2021/12/9 15:29,34091,72624484,-17042,102288,-42608,51134
2021/12/9 15:29,34095,72641529,-17044,102300,-42613,51140
